source,target,value,year
AUS_E,BRA,1437269.665,2011
AUS_E,CAN,1556555.985,2011
AUS_E,CHN,73804136.77,2011
AUS_E,DEU,1960247.14,2011
AUS_E,EUN,20272734.99,2011
AUS_E,FRA,1265014.283,2011
AUS_E,GBR,7784568.744,2011
AUS_E,IDN,5565925.416,2011
AUS_E,IND,15750320.85,2011
AUS_E,ITA,1299755.761,2011
AUS_E,JPN,52088075.6,2011
AUS_E,KOR,24008837.1,2011
AUS_E,MEX,1162814.531,2011
AUS_E,RUS,1012201.712,2011
AUS_E,SAU,1582069.482,2011
AUS_E,TUR,580320.839,2011
AUS_E,USA,9844790.81,2011
AUS_E,ZAF,1698518.276,2011
BRA_E,ARG,22701356.45,2011
BRA_E,AUS,803361.097,2011
BRA_E,CAN,3129523.345,2011
BRA_E,CHN,44304607.9,2011
BRA_E,DEU,9038448.035,2011
BRA_E,EUN,55308061.95,2011
BRA_E,FRA,4358072.446,2011
BRA_E,GBR,5229523.055,2011
BRA_E,IDN,1718037.451,2011
BRA_E,IND,3200382.602,2011
BRA_E,ITA,5437936.539,2011
BRA_E,JPN,9471865.562,2011
BRA_E,KOR,4693089.887,2011
BRA_E,MEX,3956542.804,2011
BRA_E,RUS,4210902.016,2011
BRA_E,SAU,3475689.55,2011
BRA_E,TUR,1458567.375,2011
BRA_E,USA,25914834.13,2011
BRA_E,ZAF,1679474.376,2011
CAN_E,ARG,476480.618,2011
CAN_E,AUS,1750246.515,2011
CAN_E,BRA,2742456.771,2011
CAN_E,CHN,16553015.79,2011
CAN_E,DEU,3576383.326,2011
CAN_E,EUN,41669629.97,2011
CAN_E,FRA,2892429.765,2011
CAN_E,GBR,18437046.71,2011
CAN_E,IDN,1603548.711,2011
CAN_E,IND,2591353.977,2011
CAN_E,ITA,1896316.202,2011
CAN_E,JPN,10634986.92,2011
CAN_E,KOR,5085093.393,2011
CAN_E,MEX,4722265.046,2011
CAN_E,RUS,1417212.018,2011
CAN_E,SAU,812362.204,2011
CAN_E,TUR,1262732.328,2011
CAN_E,USA,308653360.1,2011
CAN_E,ZAF,638876.951,2011
CHN_E,ARG,8502556.365,2011
CHN_E,AUS,33910012.73,2011
CHN_E,BRA,31836677.33,2011
CHN_E,CAN,25266589.99,2011
CHN_E,DEU,76399999.43,2011
CHN_E,EUN,410005344.8,2011
CHN_E,FRA,30245912.72,2011
CHN_E,GBR,44122054.71,2011
CHN_E,IDN,29220943.98,2011
CHN_E,IND,50536415.93,2011
CHN_E,ITA,33692731,2011
CHN_E,JPN,148268708.1,2011
CHN_E,KOR,82920307.88,2011
CHN_E,MEX,23975905.87,2011
CHN_E,RUS,38903017.97,2011
CHN_E,SAU,14849707.39,2011
CHN_E,TUR,15613704.58,2011
CHN_E,USA,325010987.5,2011
CHN_E,ZAF,13362300.05,2011
DEU_E,ARG,3749296.776,2011
DEU_E,AUS,11676187.24,2011
DEU_E,BRA,15627542.95,2011
DEU_E,CAN,10297238.52,2011
DEU_E,CHN,90642573.74,2011
DEU_E,FRA,140516046.4,2011
DEU_E,GBR,89401172.07,2011
DEU_E,IDN,2982005.269,2011
DEU_E,IND,15190394.93,2011
DEU_E,ITA,85779446.95,2011
DEU_E,JPN,21397446.85,2011
DEU_E,KOR,16347514.23,2011
DEU_E,MEX,10598270.66,2011
DEU_E,RUS,49359615.52,2011
DEU_E,SAU,9608611.648,2011
DEU_E,TUR,28160075.97,2011
DEU_E,USA,103181345.5,2011
DEU_E,ZAF,12214959.48,2011
EUN_E,ARG,11466044.36,2011
EUN_E,AUS,42667435.38,2011
EUN_E,BRA,48913257.07,2011
EUN_E,CAN,41111445.86,2011
EUN_E,CHN,188860171.5,2011
EUN_E,IDN,10035849.89,2011
EUN_E,IND,55371855.8,2011
EUN_E,JPN,67293562.3,2011
EUN_E,KOR,44871360.34,2011
EUN_E,MEX,32874521.14,2011
EUN_E,RUS,150199329.1,2011
EUN_E,SAU,36068234.97,2011
EUN_E,TUR,101283874.8,2011
EUN_E,USA,360118256.6,2011
EUN_E,ZAF,35695910.22,2011
FRA_E,ARG,1667946.94,2011
FRA_E,AUS,5296808.501,2011
FRA_E,BRA,5564537.717,2011
FRA_E,CAN,3978715.125,2011
FRA_E,CHN,18745448.53,2011
FRA_E,DEU,97949179.35,2011
FRA_E,GBR,38841446.71,2011
FRA_E,IDN,1451207.317,2011
FRA_E,IND,3862715.619,2011
FRA_E,ITA,47564332.37,2011
FRA_E,JPN,9080338.604,2011
FRA_E,KOR,5834807.801,2011
FRA_E,MEX,2906317.227,2011
FRA_E,RUS,10375465.07,2011
FRA_E,SAU,4375119.228,2011
FRA_E,TUR,9335394.401,2011
FRA_E,USA,32552097.72,2011
FRA_E,ZAF,3200294.621,2011
GBR_E,ARG,614121.91,2011
GBR_E,AUS,6919057.888,2011
GBR_E,BRA,3725438.724,2011
GBR_E,CAN,8914778.895,2011
GBR_E,CHN,14088513.51,2011
GBR_E,DEU,54137865.3,2011
GBR_E,FRA,37636122.22,2011
GBR_E,IDN,1011724.368,2011
GBR_E,IND,8800369.8,2011
GBR_E,ITA,16165741.98,2011
GBR_E,JPN,7164625.15,2011
GBR_E,KOR,4035175.996,2011
GBR_E,MEX,1526213.641,2011
GBR_E,RUS,7667131.476,2011
GBR_E,SAU,4930243.393,2011
GBR_E,TUR,6305502.92,2011
GBR_E,USA,62900788.59,2011
GBR_E,ZAF,6847662.88,2011
IDN_E,ARG,354470.43,2011
IDN_E,AUS,5582530.032,2011
IDN_E,BRA,1734907.929,2011
IDN_E,CAN,960285.105,2011
IDN_E,CHN,22941004.93,2011
IDN_E,DEU,3304651.447,2011
IDN_E,EUN,22660012.5,2011
IDN_E,FRA,1311924.494,2011
IDN_E,GBR,1719718.086,2011
IDN_E,IND,13335706.46,2011
IDN_E,ITA,3168307.186,2011
IDN_E,JPN,33714696.14,2011
IDN_E,KOR,16388800.52,2011
IDN_E,MEX,658392.945,2011
IDN_E,RUS,863484.523,2011
IDN_E,SAU,1430125.699,2011
IDN_E,TUR,1433401.59,2011
IDN_E,USA,16497615.84,2011
IDN_E,ZAF,1436590.791,2011
IND_E,ARG,462882.953,2011
IND_E,AUS,2095772.494,2011
IND_E,BRA,5391310.109,2011
IND_E,CAN,1876570.146,2011
IND_E,CHN,16717786.26,2011
IND_E,DEU,8260406.474,2011
IND_E,EUN,55454798.96,2011
IND_E,FRA,5045983.502,2011
IND_E,GBR,8879114.713,2011
IND_E,IDN,6400247.75,2011
IND_E,ITA,5049008.564,2011
IND_E,JPN,5592607.804,2011
IND_E,KOR,4549868.732,2011
IND_E,MEX,1337915.026,2011
IND_E,RUS,1893901.199,2011
IND_E,SAU,5133491.144,2011
IND_E,TUR,3617999.555,2011
IND_E,USA,32919043.49,2011
IND_E,ZAF,4319584.129,2011
ITA_E,ARG,1491000.008,2011
ITA_E,AUS,4157686.069,2011
ITA_E,BRA,6612768.765,2011
ITA_E,CAN,3749816.582,2011
ITA_E,CHN,13859845.23,2011
ITA_E,DEU,68230665.25,2011
ITA_E,FRA,60240176.56,2011
ITA_E,GBR,24172152.43,2011
ITA_E,IDN,1091912.188,2011
ITA_E,IND,4932279.798,2011
ITA_E,JPN,6559392.13,2011
ITA_E,KOR,4038927.118,2011
ITA_E,MEX,4454172.76,2011
ITA_E,RUS,12924862.74,2011
ITA_E,SAU,5166941.264,2011
ITA_E,TUR,13277857.63,2011
ITA_E,USA,31662267.12,2011
ITA_E,ZAF,2365313.534,2011
JPN_E,ARG,977093.329,2011
JPN_E,AUS,17813084.03,2011
JPN_E,BRA,6206736.553,2011
JPN_E,CAN,8908721.914,2011
JPN_E,CHN,162035385.9,2011
JPN_E,DEU,23502535.27,2011
JPN_E,EUN,97834161.21,2011
JPN_E,FRA,8196590.335,2011
JPN_E,GBR,16382201.36,2011
JPN_E,IDN,17737037.34,2011
JPN_E,IND,11077855.73,2011
JPN_E,ITA,5333780.189,2011
JPN_E,KOR,66174008.82,2011
JPN_E,MEX,10229237.48,2011
JPN_E,RUS,11813423.54,2011
JPN_E,SAU,6495946.758,2011
JPN_E,TUR,3070715.675,2011
JPN_E,USA,127674664.5,2011
JPN_E,ZAF,4316679.874,2011
KOR_E,ARG,1081071.197,2011
KOR_E,AUS,8163844.047,2011
KOR_E,BRA,11821399.08,2011
KOR_E,CAN,4927656.139,2011
KOR_E,CHN,134185008.6,2011
KOR_E,DEU,9500921.414,2011
KOR_E,EUN,50504821.96,2011
KOR_E,FRA,5758643.269,2011
KOR_E,GBR,5479934.284,2011
KOR_E,IDN,13564497.73,2011
KOR_E,IND,12654077.92,2011
KOR_E,ITA,4107495.096,2011
KOR_E,JPN,39679479.99,2011
KOR_E,MEX,9729058.532,2011
KOR_E,RUS,10304879.94,2011
KOR_E,SAU,6964298.609,2011
KOR_E,TUR,5070997.016,2011
KOR_E,USA,56421431.35,2011
KOR_E,ZAF,2254760.373,2011
MEX_E,ARG,1958139.043,2011
MEX_E,AUS,894356.753,2011
MEX_E,BRA,4891225.999,2011
MEX_E,CAN,10694122.82,2011
MEX_E,CHN,5964232.571,2011
MEX_E,DEU,4314505.264,2011
MEX_E,EUN,23255995.92,2011
MEX_E,FRA,730063.031,2011
MEX_E,GBR,2157767.743,2011
MEX_E,IDN,126370.502,2011
MEX_E,IND,1818787.506,2011
MEX_E,ITA,1558719.275,2011
MEX_E,JPN,2252212.107,2011
MEX_E,KOR,1521780.081,2011
MEX_E,RUS,471243.254,2011
MEX_E,SAU,151935.355,2011
MEX_E,TUR,188059.676,2011
MEX_E,USA,274720112.8,2011
MEX_E,ZAF,263427.564,2011
RUS_E,ARG,779139.717,2011
RUS_E,AUS,65598.657,2011
RUS_E,BRA,2102530.018,2011
RUS_E,CAN,536750.67,2011
RUS_E,CHN,34692362,2011
RUS_E,DEU,22766472.11,2011
RUS_E,EUN,258288218.7,2011
RUS_E,FRA,10852219.95,2011
RUS_E,GBR,10349918.5,2011
RUS_E,IDN,579723.549,2011
RUS_E,IND,4665703.624,2011
RUS_E,ITA,27898665.54,2011
RUS_E,JPN,14234690.26,2011
RUS_E,KOR,13329720.58,2011
RUS_E,MEX,576678.463,2011
RUS_E,SAU,643091.905,2011
RUS_E,TUR,15086787.7,2011
RUS_E,USA,15626334.64,2011
RUS_E,ZAF,114617.113,2011
SAU_E,ARG,13592.283,2011
SAU_E,AUS,318869.732,2011
SAU_E,BRA,100212.125,2011
SAU_E,CAN,4079.739,2011
SAU_E,CHN,5908466.052,2011
SAU_E,DEU,71647.556,2011
SAU_E,EUN,39481850.56,2011
SAU_E,FRA,16709.088,2011
SAU_E,GBR,285073.69,2011
SAU_E,IDN,357130.313,2011
SAU_E,IND,2206363.824,2011
SAU_E,ITA,891855.248,2011
SAU_E,JPN,232653.891,2011
SAU_E,KOR,870380.821,2011
SAU_E,MEX,37811.247,2011
SAU_E,RUS,38102.981,2011
SAU_E,TUR,1636612.979,2011
SAU_E,USA,970688.68,2011
SAU_E,ZAF,408475.444,2011
TUR_E,ARG,214104.375,2011
TUR_E,AUS,410549.163,2011
TUR_E,BRA,883471.294,2011
TUR_E,CAN,875220.89,2011
TUR_E,CHN,2466316.097,2011
TUR_E,DEU,13950825.47,2011
TUR_E,EUN,67824801.37,2011
TUR_E,FRA,6805821.456,2011
TUR_E,GBR,8151430.057,2011
TUR_E,IDN,307971.265,2011
TUR_E,IND,756081.773,2011
TUR_E,ITA,7851479.976,2011
TUR_E,JPN,296413.302,2011
TUR_E,KOR,528506.894,2011
TUR_E,MEX,144986.169,2011
TUR_E,RUS,5992633.393,2011
TUR_E,SAU,2763475.519,2011
TUR_E,USA,4585849.36,2011
TUR_E,ZAF,510523.365,2011
USA_E,ARG,8649657.594,2011
USA_E,AUS,25587019.88,2011
USA_E,BRA,37341404.46,2011
USA_E,CAN,234074319.9,2011
USA_E,CHN,97117768.02,2011
USA_E,DEU,44276726.41,2011
USA_E,EUN,268232457.6,2011
USA_E,FRA,26360171.28,2011
USA_E,GBR,50077702.15,2011
USA_E,IDN,7244146.937,2011
USA_E,IND,17584888.69,2011
USA_E,ITA,14983630.06,2011
USA_E,JPN,61025986.53,2011
USA_E,KOR,41260498.63,2011
USA_E,MEX,159946726.8,2011
USA_E,RUS,7655881.286,2011
USA_E,SAU,12923760.47,2011
USA_E,TUR,14447190.09,2011
USA_E,ZAF,6823599.023,2011
ZAF_E,ARG,155589.428,2011
ZAF_E,AUS,858008.216,2011
ZAF_E,BRA,813189.731,2011
ZAF_E,CAN,477067.161,2011
ZAF_E,CHN,12493956.67,2011
ZAF_E,DEU,5465478.346,2011
ZAF_E,EUN,29239341.08,2011
ZAF_E,FRA,966686.353,2011
ZAF_E,GBR,3922455.985,2011
ZAF_E,IDN,737999.923,2011
ZAF_E,IND,3375519.117,2011
ZAF_E,ITA,1749219.292,2011
ZAF_E,JPN,7625071.999,2011
ZAF_E,KOR,2218434.424,2011
ZAF_E,MEX,651652.697,2011
ZAF_E,RUS,303211.991,2011
ZAF_E,SAU,363455.511,2011
ZAF_E,TUR,557118.248,2011
ZAF_E,USA,8159465.296,2011
ARG_E,AUS,585000.865,2012
ARG_E,BRA,16456671.67,2012
ARG_E,CAN,2213448.753,2012
ARG_E,CHN,5068295.629,2012
ARG_E,DEU,1970216.475,2012
ARG_E,EUN,12740251.38,2012
ARG_E,FRA,414067.164,2012
ARG_E,GBR,818079.785,2012
ARG_E,IDN,1549438.819,2012
ARG_E,IND,1186810.267,2012
ARG_E,ITA,1118830.595,2012
ARG_E,JPN,1207486.042,2012
ARG_E,KOR,1381682.468,2012
ARG_E,MEX,889136.695,2012
ARG_E,RUS,745129.504,2012
ARG_E,SAU,789035.513,2012
ARG_E,TUR,302021.298,2012
ARG_E,USA,4023110.914,2012
ARG_E,ZAF,1030102.694,2012
AUS_E,ARG,282935.975,2012
AUS_E,BRA,1024866.975,2012
AUS_E,CAN,1725616.504,2012
AUS_E,CHN,75836312.26,2012
AUS_E,DEU,1678364.468,2012
AUS_E,EUN,18235311.26,2012
AUS_E,FRA,1122201.809,2012
AUS_E,GBR,6930897.388,2012
AUS_E,IDN,4952845.059,2012
AUS_E,IND,12611729.68,2012
AUS_E,ITA,861041.43,2012
AUS_E,JPN,49680326.91,2012
AUS_E,KOR,20540980.53,2012
AUS_E,MEX,909798.988,2012
AUS_E,RUS,822245.163,2012
AUS_E,SAU,1792670.01,2012
AUS_E,TUR,668602.78,2012
AUS_E,USA,9515734.602,2012
AUS_E,ZAF,1578619.626,2012
BRA_E,ARG,17986737,2012
BRA_E,AUS,504065.518,2012
BRA_E,CAN,3078221.157,2012
BRA_E,CHN,41225811.42,2012
BRA_E,DEU,7274547.267,2012
BRA_E,EUN,48527112.56,2012
BRA_E,FRA,4136896.777,2012
BRA_E,GBR,4518090.177,2012
BRA_E,IDN,2001767.098,2012
BRA_E,IND,5575574.651,2012
BRA_E,ITA,4579859.769,2012
BRA_E,JPN,7954950.502,2012
BRA_E,KOR,4490872.047,2012
BRA_E,MEX,4002461.574,2012
BRA_E,RUS,3139764.566,2012
BRA_E,SAU,2996851.274,2012
BRA_E,TUR,1206706.408,2012
BRA_E,USA,26795355.39,2012
BRA_E,ZAF,1764251.483,2012
CAN_E,ARG,298238.362,2012
CAN_E,AUS,2040683.664,2012
CAN_E,BRA,2608246.191,2012
CAN_E,CHN,19383182.17,2012
CAN_E,DEU,3400976.383,2012
CAN_E,EUN,37424533.27,2012
CAN_E,FRA,3384794.91,2012
CAN_E,GBR,18776318.46,2012
CAN_E,IDN,1682879.536,2012
CAN_E,IND,2362840.617,2012
CAN_E,ITA,1709322.846,2012
CAN_E,JPN,10350578.33,2012
CAN_E,KOR,3717990.343,2012
CAN_E,MEX,5391279.628,2012
CAN_E,RUS,1653352.421,2012
CAN_E,SAU,1386440.563,2012
CAN_E,TUR,851772.091,2012
CAN_E,USA,338260042.8,2012
CAN_E,ZAF,634731.156,2012
CHN_E,ARG,7869366.024,2012
CHN_E,AUS,37734919.54,2012
CHN_E,BRA,33413633.34,2012
CHN_E,CAN,28125194.11,2012
CHN_E,DEU,69212732.3,2012
CHN_E,EUN,374933892.3,2012
CHN_E,FRA,27195962.72,2012
CHN_E,GBR,46296692.73,2012
CHN_E,IDN,34285243.92,2012
CHN_E,IND,47677451.83,2012
CHN_E,ITA,25656013.14,2012
CHN_E,JPN,151626580.7,2012
CHN_E,KOR,87673764.18,2012
CHN_E,MEX,27517962.69,2012
CHN_E,RUS,44056551.09,2012
CHN_E,SAU,18452900.81,2012
CHN_E,TUR,15585293.35,2012
CHN_E,USA,352438221,2012
CHN_E,ZAF,15323311.52,2012
DEU_E,ARG,3512954.976,2012
DEU_E,AUS,12090268.19,2012
DEU_E,BRA,15177559.04,2012
DEU_E,CAN,11589313.04,2012
DEU_E,CHN,86222244.56,2012
DEU_E,FRA,131280185.3,2012
DEU_E,GBR,90864919.99,2012
DEU_E,IDN,4146709.49,2012
DEU_E,IND,13464392.09,2012
DEU_E,ITA,71051974.53,2012
DEU_E,JPN,22255171.91,2012
DEU_E,KOR,17301062.34,2012
DEU_E,MEX,11479166.07,2012
DEU_E,RUS,50324237.11,2012
DEU_E,SAU,10635641.13,2012
DEU_E,TUR,25972625.93,2012
DEU_E,USA,112420983.6,2012
DEU_E,ZAF,11477193.44,2012
EUN_E,ARG,10864157.45,2012
EUN_E,AUS,43004476.39,2012
EUN_E,BRA,49525367.09,2012
EUN_E,CAN,39793369.23,2012
EUN_E,CHN,184521541.1,2012
EUN_E,IDN,12249734.69,2012
EUN_E,IND,48555989.06,2012
EUN_E,JPN,70486236.64,2012
EUN_E,KOR,48115846.54,2012
EUN_E,MEX,35371051.94,2012
EUN_E,RUS,157821576.6,2012
EUN_E,SAU,38151383.56,2012
EUN_E,TUR,96259135.07,2012
EUN_E,USA,372643708.1,2012
EUN_E,ZAF,32289103.24,2012
FRA_E,ARG,1459875.293,2012
FRA_E,AUS,3856439.488,2012
FRA_E,BRA,5951754.823,2012
FRA_E,CAN,3730956.994,2012
FRA_E,CHN,19383271.97,2012
FRA_E,DEU,92316938.18,2012
FRA_E,GBR,37689539.99,2012
FRA_E,IDN,1718388.096,2012
FRA_E,IND,4188634.897,2012
FRA_E,ITA,41227600.78,2012
FRA_E,JPN,9506511.275,2012
FRA_E,KOR,4729448.275,2012
FRA_E,MEX,2783258.604,2012
FRA_E,RUS,11722312.64,2012
FRA_E,SAU,4140105.558,2012
FRA_E,TUR,8874382.158,2012
FRA_E,USA,34123265.28,2012
FRA_E,ZAF,2420712.182,2012
GBR_E,ARG,557924.58,2012
GBR_E,AUS,6889136.803,2012
GBR_E,BRA,4061634.703,2012
GBR_E,CAN,7639507.059,2012
GBR_E,CHN,15601128.45,2012
GBR_E,DEU,52046679.29,2012
GBR_E,FRA,34477024.58,2012
GBR_E,IDN,992215.236,2012
GBR_E,IND,7075171.764,2012
GBR_E,ITA,12382520.93,2012
GBR_E,JPN,7236654.186,2012
GBR_E,KOR,7214629.388,2012
GBR_E,MEX,1689815.891,2012
GBR_E,RUS,7745661.938,2012
GBR_E,SAU,5060918.637,2012
GBR_E,TUR,5529998.651,2012
GBR_E,USA,62135219.81,2012
GBR_E,ZAF,5421156.311,2012
IDN_E,ARG,312538.817,2012
IDN_E,AUS,4905413.057,2012
IDN_E,BRA,1486190.667,2012
IDN_E,CAN,792445.948,2012
IDN_E,CHN,21659502.65,2012
IDN_E,DEU,3074970.612,2012
IDN_E,EUN,19859452.03,2012
IDN_E,FRA,1154891.088,2012
IDN_E,GBR,1696755.218,2012
IDN_E,IND,12496314.27,2012
IDN_E,ITA,2277010.43,2012
IDN_E,JPN,30135106.98,2012
IDN_E,KOR,15049860.02,2012
IDN_E,MEX,649881.389,2012
IDN_E,RUS,867326.089,2012
IDN_E,SAU,1776506.999,2012
IDN_E,TUR,1369691.279,2012
IDN_E,USA,14910181.32,2012
IDN_E,ZAF,1691502.779,2012
IND_E,ARG,502826.268,2012
IND_E,AUS,2633033.585,2012
IND_E,BRA,6162711.654,2012
IND_E,CAN,2013612.639,2012
IND_E,CHN,14729316.56,2012
IND_E,DEU,7133756.9,2012
IND_E,EUN,48061221.97,2012
IND_E,FRA,5020327.117,2012
IND_E,GBR,8100176.978,2012
IND_E,IDN,6021917.537,2012
IND_E,ITA,4294288.476,2012
IND_E,JPN,6415550.048,2012
IND_E,KOR,4076362.583,2012
IND_E,MEX,1597124.274,2012
IND_E,RUS,2144765.774,2012
IND_E,SAU,8546653.761,2012
IND_E,TUR,3672082.226,2012
IND_E,USA,37170685.94,2012
IND_E,ZAF,4973299.934,2012
ITA_E,ARG,1289930.567,2012
ITA_E,AUS,4632919.636,2012
ITA_E,BRA,6170437.652,2012
ITA_E,CAN,3634992.711,2012
ITA_E,CHN,11356746.23,2012
ITA_E,DEU,61297998.51,2012
ITA_E,FRA,53029845.65,2012
ITA_E,GBR,23834063.15,2012
ITA_E,IDN,1529060.916,2012
ITA_E,IND,4205090.57,2012
ITA_E,JPN,7037445.927,2012
ITA_E,KOR,4325971.176,2012
ITA_E,MEX,4239172.155,2012
ITA_E,RUS,12603117.15,2012
ITA_E,SAU,4721726.416,2012
ITA_E,TUR,13110013.53,2012
ITA_E,USA,32355802.4,2012
ITA_E,ZAF,2277417.178,2012
JPN_E,ARG,1135087.002,2012
JPN_E,AUS,18425371.83,2012
JPN_E,BRA,5925732.369,2012
JPN_E,CAN,10259055.63,2012
JPN_E,CHN,144184828.4,2012
JPN_E,DEU,20795607.97,2012
JPN_E,EUN,82917047.74,2012
JPN_E,FRA,6700046.03,2012
JPN_E,GBR,13337751.14,2012
JPN_E,IDN,20278613.98,2012
JPN_E,IND,10590545.87,2012
JPN_E,ITA,3660247.74,2012
JPN_E,KOR,61527648.36,2012
JPN_E,MEX,10572159.66,2012
JPN_E,RUS,12591434.63,2012
JPN_E,SAU,8228299.773,2012
JPN_E,TUR,2413735.122,2012
JPN_E,USA,142084774.5,2012
JPN_E,ZAF,4062061.416,2012
KOR_E,ARG,972906.242,2012
KOR_E,AUS,9250484.384,2012
KOR_E,BRA,10286064.9,2012
KOR_E,CAN,4828115.97,2012
KOR_E,CHN,134322395.6,2012
KOR_E,DEU,7509685.623,2012
KOR_E,EUN,48654483.11,2012
KOR_E,FRA,2826790.43,2012
KOR_E,GBR,4925801.026,2012
KOR_E,IDN,13955029.53,2012
KOR_E,IND,11922036.69,2012
KOR_E,ITA,3261663.417,2012
KOR_E,JPN,38795945.82,2012
KOR_E,MEX,9042359.562,2012
KOR_E,RUS,11097138.32,2012
KOR_E,SAU,9112041.449,2012
KOR_E,TUR,4551618.28,2012
KOR_E,USA,58806901.09,2012
KOR_E,ZAF,2188273.054,2012
MEX_E,ARG,1932398.713,2012
MEX_E,AUS,1086319.663,2012
MEX_E,BRA,5657553.507,2012
MEX_E,CAN,10927228.61,2012
MEX_E,CHN,5720856.307,2012
MEX_E,DEU,4484348.354,2012
MEX_E,EUN,24838519.62,2012
MEX_E,FRA,1295750.384,2012
MEX_E,GBR,2602961.769,2012
MEX_E,IDN,146405.086,2012
MEX_E,IND,3306359.553,2012
MEX_E,ITA,1299309.34,2012
MEX_E,JPN,2610660.594,2012
MEX_E,KOR,1726591.945,2012
MEX_E,RUS,490906.715,2012
MEX_E,SAU,156256.513,2012
MEX_E,TUR,358626.683,2012
MEX_E,USA,288178653.6,2012
MEX_E,ZAF,253081.438,2012
RUS_E,ARG,307002.951,2012
RUS_E,AUS,106717.005,2012
RUS_E,BRA,2304866.503,2012
RUS_E,CAN,345254.969,2012
RUS_E,CHN,35766829.5,2012
RUS_E,DEU,24039165.63,2012
RUS_E,EUN,255334264.5,2012
RUS_E,FRA,7420066.389,2012
RUS_E,GBR,12561812.84,2012
RUS_E,IDN,1310079.601,2012
RUS_E,IND,7566692.506,2012
RUS_E,ITA,28007565.32,2012
RUS_E,JPN,15588026.76,2012
RUS_E,KOR,13865478.84,2012
RUS_E,MEX,492467.662,2012
RUS_E,SAU,1088625.462,2012
RUS_E,TUR,16103172.98,2012
RUS_E,USA,13022324.31,2012
RUS_E,ZAF,278745.053,2012
SAU_E,ARG,8809.344,2012
SAU_E,AUS,341488.16,2012
SAU_E,BRA,155535.128,2012
SAU_E,CAN,6785.075,2012
SAU_E,CHN,6295844.403,2012
SAU_E,DEU,82185.702,2012
SAU_E,EUN,44516161.91,2012
SAU_E,FRA,35765.378,2012
SAU_E,GBR,270221.405,2012
SAU_E,IDN,399311.166,2012
SAU_E,IND,2444450.789,2012
SAU_E,ITA,862102.411,2012
SAU_E,JPN,366233.791,2012
SAU_E,KOR,974600.152,2012
SAU_E,MEX,37143.246,2012
SAU_E,RUS,45407.257,2012
SAU_E,TUR,1823404.146,2012
SAU_E,USA,1079303.216,2012
SAU_E,ZAF,489411.545,2012
TUR_E,ARG,316482.232,2012
TUR_E,AUS,421731.086,2012
TUR_E,BRA,1002759.403,2012
TUR_E,CAN,1058280.527,2012
TUR_E,CHN,2833255.27,2012
TUR_E,DEU,13124374.84,2012
TUR_E,EUN,62653217.54,2012
TUR_E,FRA,6198536.242,2012
TUR_E,GBR,8693598.733,2012
TUR_E,IDN,243621.405,2012
TUR_E,IND,791720.122,2012
TUR_E,ITA,6373079.588,2012
TUR_E,JPN,331761.65,2012
TUR_E,KOR,527993.444,2012
TUR_E,MEX,205999.086,2012
TUR_E,RUS,6680777.245,2012
TUR_E,SAU,3676611.641,2012
TUR_E,USA,5606487.258,2012
TUR_E,ZAF,381771.97,2012
USA_E,ARG,8904076.024,2012
USA_E,AUS,28838213.42,2012
USA_E,BRA,37314765.27,2012
USA_E,CAN,244700259.7,2012
USA_E,CHN,103427348.1,2012
USA_E,DEU,43611038.77,2012
USA_E,EUN,267312025.9,2012
USA_E,FRA,28540850.7,2012
USA_E,GBR,48360607.1,2012
USA_E,IDN,7809575.02,2012
USA_E,IND,18743827.3,2012
USA_E,ITA,15051071.73,2012
USA_E,JPN,64513160.85,2012
USA_E,KOR,39985380.08,2012
USA_E,MEX,174832567.4,2012
USA_E,RUS,10003409.14,2012
USA_E,SAU,16775717.07,2012
USA_E,TUR,12170102.55,2012
USA_E,ZAF,7078263.934,2012
ZAF_E,ARG,205540.363,2012
ZAF_E,AUS,889300.457,2012
ZAF_E,BRA,788167.799,2012
ZAF_E,CAN,387390.006,2012
ZAF_E,CHN,10318366.32,2012
ZAF_E,DEU,4036589.403,2012
ZAF_E,EUN,24983811.77,2012
ZAF_E,FRA,889006.489,2012
ZAF_E,GBR,3342667.721,2012
ZAF_E,IDN,599316.709,2012
ZAF_E,IND,3750364.089,2012
ZAF_E,ITA,1350203.111,2012
ZAF_E,JPN,5686668.31,2012
ZAF_E,KOR,1511861.853,2012
ZAF_E,MEX,576355.441,2012
ZAF_E,RUS,427340.418,2012
ZAF_E,SAU,367179.698,2012
ZAF_E,TUR,650246.954,2012
ZAF_E,USA,7814806.467,2012
ARG_E,AUS,736647.459,2013
ARG_E,BRA,15948973.28,2013
ARG_E,CAN,1702908.009,2013
ARG_E,CHN,5511587.665,2013
ARG_E,DEU,1637227.523,2013
ARG_E,EUN,10740441.78,2013
ARG_E,FRA,431227.771,2013
ARG_E,GBR,645917.858,2013
ARG_E,IDN,1469194.277,2013
ARG_E,IND,1089096.312,2013
ARG_E,ITA,1080873.265,2013
ARG_E,JPN,1391731.304,2013
ARG_E,KOR,1002346.923,2013
ARG_E,MEX,970251.366,2013
ARG_E,RUS,725834.439,2013
ARG_E,SAU,1163011.937,2013
ARG_E,TUR,451432.513,2013
ARG_E,USA,4182358.092,2013
ARG_E,ZAF,684648.56,2013
AUS_E,ARG,124744.011,2013
AUS_E,BRA,689902.98,2013
AUS_E,CAN,1044368.955,2013
AUS_E,CHN,87311419.33,2013
AUS_E,DEU,1374827.825,2013
