source,target,year,value
BRA,EUN,2012,-998254.5300000012
BRA,FRA,2012,-1814858.046
BRA,GBR,2012,456455.47399999993
BRA,IDN,2012,515576.4310000001
BRA,IND,2012,-587137.0030000005
BRA,ITA,2012,-1590577.8829999994
BRA,JPN,2012,2029218.1330000004
BRA,KOR,2012,-5795192.852
BRA,MEX,2012,-1655091.9330000002
BRA,RUS,2012,834898.0630000001
BRA,SAU,2012,2841316.146
BRA,TUR,2012,203947.005
BRA,USA,2012,-10519409.872000001
BRA,ZAF,2012,976083.684
CAN,CHN,2012,-8742011.938000001
CAN,DEU,2012,-8188336.658
CAN,EUN,2012,-2368835.958999999
CAN,FRA,2012,-346162.0839999998
CAN,GBR,2012,11136811.395999998
CAN,IDN,2012,890433.5880000001
CAN,IND,2012,349227.9780000001
CAN,ITA,2012,-1925669.8650000002
CAN,JPN,2012,91522.70299999975
CAN,KOR,2012,-1110125.6269999999
CAN,MEX,2012,-5535948.982
CAN,RUS,2012,1308097.452
CAN,SAU,2012,1379655.4880000001
CAN,TUR,2012,-206508.436
CAN,USA,2012,93559783.06800002
CAN,ZAF,2012,247341.14999999997
CHN,DEU,2012,-17009512.266000003
CHN,EUN,2012,190412351.17400002
CHN,FRA,2012,7812690.75
CHN,GBR,2012,30695564.277000003
CHN,IDN,2012,12625741.263
CHN,IND,2012,32948135.276
CHN,ITA,2012,14299266.904
CHN,JPN,2012,7441752.300999999
CHN,KOR,2012,-46648631.425
CHN,MEX,2012,21797106.384
CHN,RUS,2012,8289721.5869999975
CHN,SAU,2012,12157056.410999998
CHN,TUR,2012,12752038.082
CHN,USA,2012,249010872.96599996
CHN,ZAF,2012,5004945.198000001
DEU,FRA,2012,38963247.07900001
DEU,GBR,2012,38818240.706
DEU,IDN,2012,1071738.878
DEU,IND,2012,6330635.186999999
DEU,ITA,2012,9753976.023000002
DEU,JPN,2012,1459563.9409999996
DEU,KOR,2012,9791376.719
DEU,MEX,2012,6994817.716
DEU,RUS,2012,26285071.479000002
DEU,SAU,2012,10553455.429
DEU,TUR,2012,12848251.096
DEU,USA,2012,68809944.819
DEU,ZAF,2012,7440604.032000001
EUN,IDN,2012,-7609717.338000001
EUN,IND,2012,494767.09400000423
EUN,JPN,2012,-12430811.094999999
EUN,KOR,2012,-538636.5719999969
EUN,MEX,2012,10532532.321999997
EUN,RUS,2012,-97512687.89899999
EUN,SAU,2012,-6364778.348999999
EUN,TUR,2012,33605917.538
EUN,USA,2012,105331682.176
EUN,ZAF,2012,7305291.467
FRA,GBR,2012,3212515.4030000046
FRA,IDN,2012,563497.0079999999
FRA,IND,2012,-831692.2199999997
FRA,ITA,2012,-11802244.866000004
FRA,JPN,2012,2806465.245
FRA,KOR,2012,1902657.8450000002
FRA,MEX,2012,1487508.2199999997
FRA,RUS,2012,4302246.252
FRA,SAU,2012,4104340.18
FRA,TUR,2012,2675845.916
FRA,USA,2012,5582414.579999998
FRA,ZAF,2012,1531705.693
GBR,IDN,2012,-704539.9820000001
GBR,IND,2012,-1025005.2139999997
GBR,ITA,2012,-11451542.226000002
GBR,JPN,2012,-6101096.95
GBR,KOR,2012,2288828.3620000007
GBR,MEX,2012,-913145.8779999998
GBR,RUS,2012,-4816150.902
GBR,SAU,2012,4790697.232
GBR,TUR,2012,-3163600.0819999995
GBR,USA,2012,13774612.710999995
GBR,ZAF,2012,2078488.5899999999
IDN,IND,2012,6474396.732
IDN,ITA,2012,747949.5140000002
IDN,JPN,2012,9856493.006000001
IDN,KOR,2012,1094830.4920000006
IDN,MEX,2012,503476.30299999996
IDN,RUS,2012,-442753.512
IDN,SAU,2012,1377195.833
IDN,TUR,2012,1126069.874
IDN,USA,2012,7100606.304
IDN,ZAF,2012,1092186.07
IND,ITA,2012,89197.9059999995
IND,JPN,2012,-4174995.8210000005
IND,KOR,2012,-7845674.109999999
IND,MEX,2012,-1709235.2789999999
IND,RUS,2012,-5421926.732
IND,SAU,2012,6102202.972
IND,TUR,2012,2880362.104
IND,USA,2012,18426858.640999995
IND,ZAF,2012,1222935.8450000002
ITA,JPN,2012,3377198.187
ITA,KOR,2012,1064307.759
ITA,MEX,2012,2939862.8150000004
ITA,RUS,2012,-15404448.171
ITA,SAU,2012,3859624.0050000004
ITA,TUR,2012,6736933.937
ITA,USA,2012,17304730.671000004
ITA,ZAF,2012,927214.0669999998
JPN,KOR,2012,22731702.533
JPN,MEX,2012,7961499.063999999
JPN,RUS,2012,-2996592.1329999994
JPN,SAU,2012,7862065.982
JPN,TUR,2012,2081973.472
JPN,USA,2012,77571613.686
JPN,ZAF,2012,-1624606.8939999994
KOR,MEX,2012,7315767.617000001
KOR,RUS,2012,-2768340.5250000004
KOR,SAU,2012,8137441.296999999
KOR,TUR,2012,4023624.836
KOR,USA,2012,18821521.009999998
KOR,ZAF,2012,676411.2010000001
MEX,RUS,2012,-1560.9469999999856
MEX,SAU,2012,119113.267
MEX,TUR,2012,152627.597
MEX,USA,2012,113346086.21700001
MEX,ZAF,2012,-323274.003
RUS,SAU,2012,1043218.2050000001
RUS,TUR,2012,9422395.733
RUS,USA,2012,3018915.1779999994
RUS,ZAF,2012,-148595.365
SAU,TUR,2012,-1853207.4949999999
SAU,USA,2012,-15696413.858
SAU,ZAF,2012,122231.84700000001
TUR,USA,2012,-6563615.29
TUR,ZAF,2012,-268474.98400000005
USA,ZAF,2012,-736542.5329999998
ARG,AUS,2013,611903.4480000001
ARG,BRA,2013,-3663875.972000001
ARG,CAN,2013,1419481.915
ARG,CHN,2013,-3238842.0379999997
ARG,DEU,2013,-2132440.105
ARG,EUN,2013,-2411499.5599999987
ARG,FRA,2013,-1211816.972
ARG,GBR,2013,110713.64199999999
ARG,IDN,2013,1133979.804
ARG,IND,2013,417292.5119999999
ARG,ITA,2013,-337539.20900000003
ARG,JPN,2013,279999.851
ARG,KOR,2013,-72300.22400000016
ARG,MEX,2013,-995375.1479999999
ARG,RUS,2013,325705.642
ARG,SAU,2013,1156199.395
ARG,TUR,2013,130563.293
ARG,USA,2013,-4646361.437999999
ARG,ZAF,2013,429425.074
AUS,BRA,2013,239234.082
AUS,CAN,2013,-559648.2640000001
AUS,CHN,2013,49757256.11799999
AUS,DEU,2013,-10066466.789
AUS,EUN,2013,-29044377.501999997
AUS,FRA,2013,-2514999.177
AUS,GBR,2013,-2395884.2539999997
AUS,IDN,2013,-198617.26700000046
AUS,IND,2013,6056012.0879999995
AUS,ITA,2013,-4121828.975
AUS,JPN,2013,14281869.358
AUS,KOR,2013,8147606.546
AUS,MEX,2013,-638078.122
AUS,RUS,2013,398124.081
AUS,SAU,2013,1388933.527
AUS,TUR,2013,268886.137
AUS,USA,2013,-16440999.500999998
AUS,ZAF,2013,-68795.72400000005
BRA,CAN,2013,316053.98599999957
BRA,CHN,2013,10127720.831999995
BRA,DEU,2013,-8583369.721
BRA,EUN,2013,-10058274.236000001
BRA,FRA,2013,-2873956.6470000003
BRA,GBR,2013,99936.85399999982
BRA,IDN,2013,484608.2050000001
BRA,IND,2013,-2982052.875
BRA,ITA,2013,-2485273.4290000005
BRA,JPN,2013,2303950.591
BRA,KOR,2013,-4968853.453
BRA,MEX,2013,-1778338.5900000003
BRA,RUS,2013,987991.0190000001
BRA,SAU,2013,2666371.093
BRA,TUR,2013,-9102.71100000001
BRA,USA,2013,-12778399.786000002
BRA,ZAF,2013,1177839.967
CAN,CHN,2013,-9316714.954999998
CAN,DEU,2013,-8672655.421
CAN,EUN,2013,-7199680.0500000045
CAN,FRA,2013,-849002.9180000001
CAN,GBR,2013,6489291.651
CAN,IDN,2013,1071807.0219999999
CAN,IND,2013,412732.3450000002
CAN,ITA,2013,-2032302.351
CAN,JPN,2013,1635295.9030000009
CAN,KOR,2013,-1803482.2480000001
CAN,MEX,2013,-5136261.35
CAN,RUS,2013,878619.0119999999
CAN,SAU,2013,884775.14
CAN,TUR,2013,-110600.21100000001
CAN,USA,2013,94246106.90999997
CAN,ZAF,2013,143166.99200000003
CHN,DEU,2013,-21973849.59400001
CHN,EUN,2013,175758626.45200002
CHN,FRA,2013,7375766.433000002
CHN,GBR,2013,32857427.393000003
CHN,IDN,2013,14329002.589000002
CHN,IND,2013,32015585.947000004
CHN,ITA,2013,12996553.524
CHN,JPN,2013,20731195.28999999
CHN,KOR,2013,-54704547.238000005
CHN,MEX,2013,22497809.217
CHN,RUS,2013,13965751.985
CHN,SAU,2013,11436917.970999999
CHN,TUR,2013,13991341.688
CHN,USA,2013,255055464.94599998
CHN,ZAF,2013,4785743.369999999
DEU,FRA,2013,38094600.38800001
DEU,GBR,2013,46402089.224
DEU,IDN,2013,1280452.247
DEU,IND,2013,4138422.584
DEU,ITA,2013,7263257.379999995
DEU,JPN,2013,3913263.7479999997
DEU,KOR,2013,11355032.023
DEU,MEX,2013,8236041.486
DEU,RUS,2013,25776351.034
DEU,SAU,2013,12234350.602
DEU,TUR,2013,13665749.571999999
DEU,USA,2013,77056417.935
DEU,ZAF,2013,7645303.168
EUN,IDN,2013,-6283931.835999999
EUN,IND,2013,-1813947.2040000036
EUN,JPN,2013,-4246562.071999997
EUN,KOR,2013,5032795.439000003
EUN,MEX,2013,12939378.962000005
EUN,RUS,2013,-95021172.66
EUN,SAU,2013,3828361.351999998
EUN,TUR,2013,35141069.65799999
EUN,USA,2013,116514370.65
EUN,ZAF,2013,12966727.211
FRA,GBR,2013,4064828.485000007
FRA,IDN,2013,1051074.2740000002
FRA,IND,2013,-1994587.278
FRA,ITA,2013,-13798529.072999999
FRA,JPN,2013,2721714.0829999996
FRA,KOR,2013,2031214.131
FRA,MEX,2013,1994277.7689999999
FRA,RUS,2013,4271687.011999999
FRA,SAU,2013,4509070.023
FRA,TUR,2013,1665051.818
FRA,USA,2013,5788614.129000001
FRA,ZAF,2013,1446744.1
GBR,IDN,2013,-567735.4850000001
GBR,IND,2013,-2716543.506
GBR,ITA,2013,-12361127.383999998
GBR,JPN,2013,-4092778.2879999997
GBR,KOR,2013,2692077.6380000003
GBR,MEX,2013,276582.38800000004
GBR,RUS,2013,-5639728.977
GBR,SAU,2013,6312916.970000001
GBR,TUR,2013,-2381486.8850000007
GBR,USA,2013,20212129.461999997
GBR,ZAF,2013,610586.8459999999
IDN,IND,2013,7473364.148
IDN,ITA,2013,630713.1070000001
IDN,JPN,2013,10054697.155000001
IDN,KOR,2013,-145701.65100000054
IDN,MEX,2013,474207.213
IDN,RUS,2013,-303302.1810000001
IDN,SAU,2013,1196201.315
IDN,TUR,2013,1276080.041
IDN,USA,2013,6817879.916999999
IDN,ZAF,2013,767017.8529999999
IND,ITA,2013,1746855.316
IND,JPN,2013,-1267555.5559999999
IND,KOR,2013,-6880252.341
IND,MEX,2013,-1811970.6400000001
IND,RUS,2013,-4563696.995
IND,SAU,2013,9673283.378999999
IND,TUR,2013,3939637.524
IND,USA,2013,25109119.990999997
IND,ZAF,2013,2741055.5239999997
ITA,JPN,2013,4528796.374
ITA,KOR,2013,1762932.4510000004
ITA,MEX,2013,2963187.4469999997
ITA,RUS,2013,-15261760.820999999
ITA,SAU,2013,4355395.044
ITA,TUR,2013,5890832.517
ITA,USA,2013,18627357.368
ITA,ZAF,2013,1391054.158
JPN,KOR,2013,21851233.585
JPN,MEX,2013,7471751.624
JPN,RUS,2013,-8709714.371
JPN,SAU,2013,6206141.507999999
JPN,TUR,2013,1897801.76
JPN,USA,2013,74789035.50899999
JPN,ZAF,2013,-2108695.438
KOR,MEX,2013,8202053.517999999
KOR,RUS,2013,-3717966.915000001
KOR,SAU,2013,7471352.046999999
KOR,TUR,2013,5157966.916
KOR,USA,2013,23197257.222999997
KOR,ZAF,2013,1434536.38
MEX,RUS,2013,-382724.89400000003
MEX,SAU,2013,461466.936
MEX,TUR,2013,81250.83599999995
MEX,USA,2013,117853766.49699998
MEX,ZAF,2013,7059.945000000007
RUS,SAU,2013,756799.769
RUS,TUR,2013,7908197.967999999
RUS,USA,2013,846734.023
RUS,ZAF,2013,-116234.082
SAU,TUR,2013,-1479284.6970000002
SAU,USA,2013,-16799684.663
SAU,ZAF,2013,176535.72100000002
TUR,USA,2013,-5040694.646999999
TUR,ZAF,2013,33408.081000000006
USA,ZAF,2013,-189301.30700000003
ARG,AUS,2014,588118.187
ARG,BRA,2014,-394536.82100000046
ARG,CAN,2014,1477518.7889999999
ARG,CHN,2014,-3219851.7419999996
ARG,DEU,2014,-1730273.9030000002
ARG,EUN,2014,-596155.5030000005
ARG,FRA,2014,-867360.378
ARG,GBR,2014,396859.989
ARG,IDN,2014,1002715.538
ARG,IND,2014,1311032.994
ARG,ITA,2014,-316910.8459999999
ARG,JPN,2014,-308210.65599999996
ARG,KOR,2014,-268651.324
ARG,MEX,2014,-387743.10199999996
ARG,RUS,2014,508507.8990000001
ARG,SAU,2014,745732.3420000001
ARG,TUR,2014,218481.218
ARG,USA,2014,-5441768.673
ARG,ZAF,2014,295033.53300000005
AUS,BRA,2014,518988.80199999997
AUS,CAN,2014,-321813.29300000006
AUS,CHN,2014,42267662.155
AUS,DEU,2014,-9170369.282
AUS,EUN,2014,-26924602.724
AUS,FRA,2014,-2383366.93
AUS,GBR,2014,-2404544.3810000005
AUS,IDN,2014,-428635.47399999946
AUS,IND,2014,5401812.355
AUS,ITA,2014,-4072232.479
AUS,JPN,2014,28959778.144
AUS,KOR,2014,7582901.634
AUS,MEX,2014,-353008.85400000005
AUS,RUS,2014,349932.43299999996
AUS,SAU,2014,1592758.949
AUS,TUR,2014,-96881.09899999999
AUS,USA,2014,-14432411.779
AUS,ZAF,2014,232395.46900000004
BRA,CAN,2014,443347.8949999998
BRA,CHN,2014,5721742.185999997
BRA,DEU,2014,-7318514.584999999
BRA,EUN,2014,-7311134.335000001
BRA,FRA,2014,-2757443.4779999997
BRA,GBR,2014,174629.3419999997
BRA,IDN,2014,747794.1629999997
BRA,IND,2014,-2352708.734
BRA,ITA,2014,-2040135.5010000002
BRA,JPN,2014,1992937.7920000004
BRA,KOR,2014,-5091093.426000001
BRA,MEX,2014,-1050415.949
BRA,RUS,2014,1531481.262
BRA,SAU,2014,2226946.768
BRA,TUR,2014,489126.98199999996
BRA,USA,2014,-9221337.449000001
BRA,ZAF,2014,593412.7200000001
CAN,CHN,2014,-12998734.899999999
CAN,DEU,2014,-9244097.02
CAN,EUN,2014,-5635171.977000006
CAN,FRA,2014,-1112731.548
CAN,GBR,2014,6324144.335
CAN,IDN,2014,1057958.424
CAN,IND,2014,689427.4200000004
CAN,ITA,2014,-340974.6090000002
CAN,JPN,2014,1612700.6430000002
CAN,KOR,2014,-1257547.071
CAN,MEX,2014,-5860006.357
CAN,RUS,2014,433748.171
CAN,SAU,2014,1046447.5380000001
CAN,TUR,2014,-49929.75199999998
CAN,USA,2014,77156257.21799996
CAN,ZAF,2014,-305628.968
CHN,DEU,2014,-26498310.68900001
CHN,EUN,2014,183726281.931
CHN,FRA,2014,7506531.153999999
CHN,GBR,2014,31064392.341
CHN,IDN,2014,21453661.071999997
CHN,IND,2014,40783171.206
CHN,ITA,2014,15121333.717000002
CHN,JPN,2014,23029954.858999997
CHN,KOR,2014,-44994252.984999985
CHN,MEX,2014,26303857.039
CHN,RUS,2014,16262340.018
CHN,SAU,2014,13433744.453000002
CHN,TUR,2014,16334824.265999999
CHN,USA,2014,281518145.596
CHN,ZAF,2014,6929661.602
DEU,FRA,2014,39674092.09899999
DEU,GBR,2014,52862391.74599999
DEU,IDN,2014,1115389.5329999998
DEU,IND,2014,4139885.4130000006
DEU,ITA,2014,6661464.454999991
DEU,JPN,2014,3724593.5890000015
DEU,KOR,2014,13253425.024
DEU,MEX,2014,8510911.712000001
DEU,RUS,2014,14894937.812999997
DEU,SAU,2014,11820174.854
DEU,TUR,2014,9389619.885
DEU,USA,2014,84364284.53299999
DEU,ZAF,2014,6893093.353
EUN,IDN,2014,-6688984.033999998
EUN,IND,2014,-2757545.920000002
EUN,JPN,2014,-4894615.847000003
EUN,KOR,2014,5412465.189999998
EUN,MEX,2014,14404090.595999997
EUN,RUS,2014,-86322146.01099998
EUN,SAU,2014,7538110.857000001
EUN,TUR,2014,26306031.923000008
EUN,USA,2014,134843636.246
EUN,ZAF,2014,6972907.289999999
FRA,GBR,2014,7714740.311000001
FRA,IDN,2014,1158201.492
FRA,IND,2014,-1508304.9440000001
FRA,ITA,2014,-13115119.358000003
FRA,JPN,2014,3110032.2079999996
FRA,KOR,2014,3642197.822
FRA,MEX,2014,1770200.661
FRA,RUS,2014,4124828.1799999997
FRA,SAU,2014,3817126.3370000003
FRA,TUR,2014,1098797.6639999999
FRA,USA,2014,7818513.513000004
FRA,ZAF,2014,1756851.8769999999
GBR,IDN,2014,-690563.492
GBR,IND,2014,-3326471.2190000005
GBR,ITA,2014,-12855617.503999999
GBR,JPN,2014,-4137933.880000001
GBR,KOR,2014,752094.7029999997
GBR,MEX,2014,-95370.02899999986
GBR,RUS,2014,-1972606.5639999993
GBR,SAU,2014,6494718.207
GBR,TUR,2014,-4200449.61
GBR,USA,2014,15570156.347999997
GBR,ZAF,2014,347831.66599999974
IDN,IND,2014,7804199.398
IDN,ITA,2014,747232.81
IDN,JPN,2014,8391741.099
IDN,KOR,2014,-810563.9989999998
IDN,MEX,2014,757742.7109999999
IDN,RUS,2014,134535.184
IDN,SAU,2014,1665489.156
IDN,TUR,2014,1209370.06
IDN,USA,2014,8464430.046999998
IDN,ZAF,2014,1013950.0129999999
IND,ITA,2014,1456814.267
IND,JPN,2014,-2373345.0190000003
IND,KOR,2014,-7990522.999
IND,MEX,2014,256372.55700000003
IND,RUS,2014,-2178224.563
IND,SAU,2014,9346127.383000001
IND,TUR,2014,4984224.959
IND,USA,2014,26076303.836
IND,ZAF,2014,1967889.4559999998
ITA,JPN,2014,3522886.7419999996
ITA,KOR,2014,1824084.8569999994
ITA,MEX,2014,2392037.174
ITA,RUS,2014,-16581048.585
ITA,SAU,2014,5137074.936
ITA,TUR,2014,5374201.096000001
ITA,USA,2014,22479761.618
ITA,ZAF,2014,1414591.6170000003
JPN,KOR,2014,19272552.887999997
JPN,MEX,2014,8030066.706
JPN,RUS,2014,-10653601.289
JPN,SAU,2014,6814835.879000001
JPN,TUR,2014,1743284.423
JPN,USA,2014,69476794.634
JPN,ZAF,2014,-1645462.8230000003
KOR,MEX,2014,8824193.219
KOR,RUS,2014,-7950263.454
KOR,SAU,2014,6915200.51
KOR,TUR,2014,6154214.364
KOR,USA,2014,28638658.617999993
KOR,ZAF,2014,146812.7379999999
MEX,RUS,2014,-1114760.8
MEX,SAU,2014,658242.733
MEX,TUR,2014,-19975.00199999998
MEX,USA,2014,126037779.84399998
MEX,ZAF,2014,85444.20300000001
RUS,SAU,2014,857157.6799999999
RUS,TUR,2014,8584701.760000002
RUS,USA,2014,-744868.9419999998
RUS,ZAF,2014,-80293.27600000001
SAU,TUR,2014,-1043210.409
SAU,USA,2014,-16461195.157000002
SAU,ZAF,2014,45353.41399999999
TUR,USA,2014,-4391371.528
TUR,ZAF,2014,-3167.3730000000214
USA,ZAF,2014,-907456.1799999997
ARG,AUS,2015,350960.72099999996
ARG,BRA,2015,-2695113.925999999
ARG,CAN,2015,1077182.566
ARG,CHN,2015,-3632888.738000001
ARG,DEU,2015,-1623960.8149999997
ARG,EUN,2015,-915490.6079999991
ARG,FRA,2015,-1070265.436
ARG,GBR,2015,280005.2540000001
ARG,IDN,2015,842187.962
ARG,IND,2015,1486629.717
ARG,ITA,2015,-198058.03000000014
ARG,JPN,2015,-226617.461
ARG,KOR,2015,-464409.924
ARG,MEX,2015,-674012.9199999999
ARG,RUS,2015,351056.208
ARG,SAU,2015,343626.021
ARG,TUR,2015,207957.781
ARG,USA,2015,-4448130.017000001
ARG,ZAF,2015,524160.169
AUS,BRA,2015,457737.937
AUS,CAN,2015,-169011.55200000014
AUS,CHN,2015,20705947.444
AUS,DEU,2015,-8257628.358999999
AUS,EUN,2015,-24140535.101999998
AUS,FRA,2015,-1756224.4360000002
AUS,GBR,2015,-2998677.8949999996
AUS,IDN,2015,27452.704000000376
AUS,IND,2015,4693801.391999999
AUS,ITA,2015,-3203676.6169999996
AUS,JPN,2015,16977118.242000002
AUS,KOR,2015,2469110.174999999
AUS,MEX,2015,-390915.28599999996
AUS,RUS,2015,294896.283
AUS,SAU,2015,1288428.168
AUS,TUR,2015,-176926.717
AUS,USA,2015,-12812329.735000001
AUS,ZAF,2015,77932.353
BRA,CAN,2015,724464.3769999999
BRA,CHN,2015,7743128.265000001
BRA,DEU,2015,-5882541.309
BRA,EUN,2015,-3490142.859000005
BRA,FRA,2015,-3059350.459
BRA,GBR,2015,-360544.34899999993
BRA,IDN,2015,1014336.8500000001
BRA,IND,2015,518047.19099999964
BRA,ITA,2015,-907890.6519999998
BRA,JPN,2015,912269.3840000001
BRA,KOR,2015,-2372856.1319999998
BRA,MEX,2015,-198171.22200000007
BRA,RUS,2015,540320.2349999999
BRA,SAU,2015,2455601.361
BRA,TUR,2015,857103.9190000001
BRA,USA,2015,-2362331.1449999996
BRA,ZAF,2015,737731.297
CAN,CHN,2015,-14033208.832999999
CAN,DEU,2015,-8768064.918
CAN,EUN,2015,-8374412.929000001
CAN,FRA,2015,-1345699.881
CAN,GBR,2015,5978884.035000001
CAN,IDN,2015,674391.6399999999
CAN,IND,2015,1240718.128
CAN,ITA,2015,-2130206.9289999995
CAN,JPN,2015,-229415.81900000013
CAN,KOR,2015,-1563442.259
CAN,MEX,2015,-5607119.476000001
CAN,RUS,2015,-29089.612000000023
CAN,SAU,2015,839599.9600000001
CAN,TUR,2015,144376.78000000003
CAN,USA,2015,51830516.94000003
CAN,ZAF,2015,33644.88399999996
CHN,DEU,2015,-10272068.320000008
CHN,EUN,2015,201083021.85999998
CHN,FRA,2015,7141731.300999999
CHN,GBR,2015,31941656.751000002
CHN,IDN,2015,19295530.908
CHN,IND,2015,48651448.288
CHN,ITA,2015,16835413.225999996
CHN,JPN,2015,26338675.81799999
CHN,KOR,2015,-35837549.639
CHN,MEX,2015,28925257.409
CHN,RUS,2015,6421922.68
CHN,SAU,2015,16069378.743
CHN,TUR,2015,16107222.850000001
CHN,USA,2015,302211968.336
CHN,ZAF,2015,8438731.407
DEU,FRA,2015,34742384.111
DEU,GBR,2015,51727073.467
DEU,IDN,2015,294524.51800000016
DEU,IND,2015,3846876.166
DEU,ITA,2015,8852207.327
DEU,JPN,2015,2701977.325000001
DEU,KOR,2015,13661698.716999998
DEU,MEX,2015,8722423.752
DEU,RUS,2015,8743280.4
DEU,SAU,2015,11010237.03
DEU,TUR,2015,10305075.908
DEU,USA,2015,82917628.24000001
DEU,ZAF,2015,5775019.584000001
EUN,IDN,2015,-6180863.912999999
EUN,IND,2015,-2261268.2060000002
EUN,JPN,2015,-4518079.265000001
EUN,KOR,2015,5586020.332999997
EUN,MEX,2015,15383248.735
EUN,RUS,2015,-53943911.35000001
EUN,SAU,2015,19916745.192
EUN,TUR,2015,18638324.479000002
EUN,USA,2015,135434218.04799998
EUN,ZAF,2015,7145177.484999999
FRA,GBR,2015,7727151.926999997
FRA,IDN,2015,1449090.4560000002
FRA,IND,2015,-1296218.7900000005
FRA,ITA,2015,-10790339.402000003
FRA,JPN,2015,1713373.648
FRA,KOR,2015,2722760.861
FRA,MEX,2015,1469627.793
FRA,RUS,2015,1935741.9959999993
FRA,SAU,2015,3439215.6429999997
FRA,TUR,2015,1760351.9690000005
FRA,USA,2015,8684607.704
FRA,ZAF,2015,1263973.45
GBR,IDN,2015,-822107.5419999999
GBR,IND,2015,-2912832.6609999994
GBR,ITA,2015,-11567379.001000002
GBR,JPN,2015,-4150281.995000001
GBR,KOR,2015,-691475.0080000004
GBR,MEX,2015,8151.875999999931
GBR,RUS,2015,-629732.4689999996
GBR,SAU,2015,8142828.0540000005
GBR,TUR,2015,-5424437.278
GBR,USA,2015,20892955.901000008
GBR,ZAF,2015,86029.99800000014
IDN,IND,2015,8862121.052000001
IDN,ITA,2015,684572.2279999999
IDN,JPN,2015,6481910.874999998
IDN,KOR,2015,-207958.20299999975
IDN,MEX,2015,739723.316
IDN,RUS,2015,554269.518
IDN,SAU,2015,1736513.878
IDN,TUR,2015,944579.4560000001
IDN,USA,2015,9283375.62
IDN,ZAF,2015,443895.336
IND,ITA,2015,578653.327
IND,JPN,2015,-3580136.7460000003
IND,KOR,2015,-8419953.385
IND,MEX,2015,998355.6369999999
IND,RUS,2015,-2938047.636
IND,SAU,2015,3827437.88
IND,TUR,2015,3737498.363
IND,USA,2015,23718867.985
IND,ZAF,2015,614234.0460000001
ITA,JPN,2015,2318783.1019999995
ITA,KOR,2015,1281677.1730000004
ITA,MEX,2015,2382002.7410000004
ITA,RUS,2015,-8549675.675999999
ITA,SAU,2015,4828532.83
ITA,TUR,2015,3858613.26
ITA,USA,2015,20770058.214
ITA,ZAF,2015,982868.6969999999
JPN,KOR,2015,18442309.001000002
JPN,MEX,2015,7462067.982000001
JPN,RUS,2015,-9322020.572999999
JPN,SAU,2015,6216156.036
JPN,TUR,2015,1820612.319
JPN,USA,2015,69380045.93599999
JPN,ZAF,2015,-1304981.6690000002
KOR,MEX,2015,8078087.7
KOR,RUS,2015,-8510385.338
KOR,SAU,2015,8605547.332
KOR,TUR,2015,5633030.453
KOR,USA,2015,29170247.288000003
KOR,ZAF,2015,174950.402
MEX,RUS,2015,-791460.481
MEX,SAU,2015,350877.575
MEX,TUR,2015,-159042.81999999998
MEX,USA,2015,123867315.81200004
MEX,ZAF,2015,101375.72700000001
RUS,SAU,2015,755273.519
RUS,TUR,2015,8019008.1559999995
RUS,USA,2015,1895006.9560000002
RUS,ZAF,2015,-17326.353000000003
SAU,TUR,2015,-1877388.227
SAU,USA,2015,-17474317.256
SAU,ZAF,2015,-47176.65299999999
TUR,USA,2015,-2191128.465000001
TUR,ZAF,2015,-14122.328000000038
USA,ZAF,2015,-1258350.6220000004
ARG,AUS,2016,392072.119
ARG,BRA,2016,-4378242.613
ARG,CAN,2016,936336.2579999999
ARG,CHN,2016,-2767339.8
ARG,DEU,2016,-1606092.3159999999
ARG,EUN,2016,-172224.25
ARG,FRA,2016,-893302.5009999999
ARG,GBR,2016,291683.98300000007
ARG,IDN,2016,1023788.9139999999
ARG,IND,2016,1692034.8429999999
ARG,ITA,2016,-243023.7969999999
ARG,JPN,2016,26009.679999999935
ARG,KOR,2016,70306.37800000003
ARG,MEX,2016,-621621.05
ARG,RUS,2016,325334.93200000003
ARG,SAU,2016,537942.228
ARG,TUR,2016,356351.482
ARG,USA,2016,-2624299.858
ARG,ZAF,2016,647812.376
AUS,BRA,2016,328193.993
AUS,CAN,2016,32323.74500000011
AUS,CHN,2016,22710253.042999998
AUS,DEU,2016,-8683590.934999999
AUS,EUN,2016,-21495933.298999995
AUS,FRA,2016,-1590365.721
AUS,GBR,2016,2201890.348
AUS,IDN,2016,776946.4579999996
AUS,IND,2016,4970616.034
AUS,ITA,2016,-3104561.842
AUS,JPN,2016,12240044.766
AUS,KOR,2016,5269604.359999999
AUS,MEX,2016,-432816.45399999997
AUS,RUS,2016,268468.533
AUS,SAU,2016,883125.4739999999
AUS,TUR,2016,-259099.80200000003
AUS,USA,2016,-10908830.812
AUS,ZAF,2016,-16791.705000000075
BRA,CAN,2016,937389.6609999998
BRA,CHN,2016,13157162.101999998
BRA,DEU,2016,-4674841.098
BRA,EUN,2016,-1324730.5679999962
BRA,FRA,2016,-2443500.9710000004
BRA,GBR,2016,318603.7540000002
BRA,IDN,2016,1102362.7650000001
BRA,IND,2016,861237.142
BRA,ITA,2016,-173697.21600000001
BRA,JPN,2016,1812452.6469999999
BRA,KOR,2016,-1575536.3050000002
BRA,MEX,2016,821145.8620000002
BRA,RUS,2016,-37956.43399999989
BRA,SAU,2016,2072946.5010000002
